"","miRNA_ID","logFC","logCPM","F","PValue","FDR","hip_Control_1.x","hip_Control_2.x","hip_Control_3.x","hip_PPCE_1.x","hip_PPCE_2.x","hip_PPCE_3.x","hip_Control_1.y","hip_Control_2.y","hip_Control_3.y","hip_PPCE_1.y","hip_PPCE_2.y","hip_PPCE_3.y"
"692","rno-miR-1843a-3p",-0.212845504312083,5.31061863333961,1.37940071217752,0.266335324185587,1,300,202,303,245,283,243,44.1312756085891,32.4021898218801,44.8492621704108,30.5923134537578,36.7152516023358,37.4337242572021
"693","rno-miR-551b-3p",-0.213989357329634,4.72352859777418,1.54145912401529,0.367534875533138,1,168,175,175,161,185,154,24.7135143408099,28.071204053609,25.903039207333,20.1035202696123,24.0011362064739,23.7234301876919
"694","novel_249",-0.221779062288852,1.81884248024244,0.199218412307941,0.801487357691354,1,9,7,17,19,7,6,1.32393826825767,1.12284816214436,2.51629523728377,2.3724651249853,0.908151099704419,0.924289487832151
"695","rno-miR-10a-5p",-0.224254381835019,5.10759117221129,0.304417228589872,0.598038463447122,1,338,184,174,185,143,313,49.721237185677,29.514865976366,25.7550218404339,23.1003183222253,18.5522296082474,48.2171016152439
"696","rno-miR-93-3p",-0.232276077483351,1.70153081835411,0.250799082680227,0.808515759507654,1,8,8,11,9,13,4,1.17683401622904,1.2832550424507,1.6281910358895,1.12379926972988,1.68656632802249,0.6161929918881
"697","rno-miR-31a-5p",-0.239928354059761,4.38169877920694,1.17998457921797,0.374200414326537,1,129,138,136,134,96,147,18.9764485116933,22.1361494822745,20.1303618982702,16.7321224604226,12.4546436530892,22.6450924518877
"698","rno-miR-6329",-0.246609737129341,3.53920710372578,1.03452151682099,0.511325935550372,1,51,74,81,67,76,53,7.50231685346015,11.870109142669,11.9894067188227,8.36606123021131,9.85992622536227,8.16455714251733
"699","rno-miR-30c-1-3p",-0.253229762565338,4.435497442746,1.94306555800635,0.338629626375278,1,135,141,146,140,156,104,19.8590740238651,22.6173701231935,21.6105355672607,17.4813219735759,20.2387959362699,16.0210177890906
"700","rno-miR-350",-0.257795584079821,4.1282863371179,1.27669247129292,0.386207489397233,1,100,127,105,136,80,97,14.710425202863,20.3716737989048,15.5418235243998,16.9818556314737,10.3788697109077,14.9426800532864
"701","rno-miR-137-5p",-0.267094727031286,2.44186218570979,0.615320713356536,0.663894203564548,1,32,17,26,18,26,24,4.70733606491617,2.72691696520773,3.84845153937518,2.24759853945976,3.37313265604499,3.6971579513286
"702","rno-miR-3085",-0.275867663616386,2.22396460602931,0.555142672139506,0.689280603768265,1,22,20,16,13,17,22,3.23629354462987,3.20813760612674,2.36827787038473,1.62326561183205,2.20550981356788,3.38906145538455
"703","rno-miR-99a-3p",-0.286092952785943,3.62723439488622,1.6156178655103,0.430030118721013,1,83,64,79,57,80,68,12.2096529183763,10.2660403396056,11.6933719850246,7.11739537495589,10.3788697109077,10.4752808620977
"704","rno-miR-463-3p",-0.293657232235124,1.1207874428516,0.132208134720129,0.858258466046139,1,2,2,0,1,0,2,0.294208504057261,0.320813760612674,0,0.124866585525542,0,0.30809649594405
"705","rno-miR-3585-3p",-0.294949256580421,1.11609190908883,0.107178207664131,0.858081658954781,1,0,0,4,0,2,1,0,0,0.592069467596182,0,0.259471742772691,0.154048247972025
"706","rno-miR-34b-3p",-0.299449653628157,3.77795403002984,1.01116302594902,0.380411721945331,1,102,106,46,89,87,59,15.0046337069203,17.0031293124717,6.80879887735609,11.1131261117732,11.2870208106121,9.08884663034948
"707","rno-miR-181b-1-3p",-0.303096124389688,3.35626180123324,1.3925212911864,0.454563868877111,1,62,61,57,70,65,32,9.12046362577508,9.78481969868657,8.4369899132456,8.74066098678794,8.43283164011247,4.9295439351048
"708","rno-miR-6315",-0.307989516822478,2.34532429600925,0.416020646967982,0.633859014171212,1,24,6,39,21,23,17,3.53050204868713,0.962441281838023,5.77267730906278,2.62219829603638,2.98392504188595,2.61882021552443
"709","rno-miR-3583-5p",-0.309275839220136,1.11716196924036,0.14341417647439,0.85117796521304,1,3,1,0,0,2,1,0.441312756085891,0.160406880306337,0,0,0.259471742772691,0.154048247972025
"710","rno-miR-702-3p",-0.310871709577723,3.0504117064769,1.27038244751001,0.501052492039534,1,52,43,43,41,33,48,7.64942110548878,6.8974958531725,6.36474677665896,5.11953000654722,4.28128375574941,7.3943159026572
"711","rno-miR-490-5p",-0.32120378539266,3.05601233981107,1.58158844367343,0.485943193221,1,49,45,45,49,48,29,7.20810834940289,7.21830961378517,6.66078151045705,6.11846269075156,6.22732182654459,4.46739919118873
"712","rno-miR-34c-5p",-0.331449993436034,10.4098192191687,0.814561940310399,0.406463070713841,1,11760,12446,5497,11034,9912,6145,1729.94600385669,1996.42403229267,813.651465844053,1377.77790468883,1285.94195718146,946.626483788094
"713","rno-miR-20a-3p",-0.343295520146704,1.05311555564316,0.188048257656321,0.83081520883055,1,0,0,2,0,0,1,0,0,0.296034733798091,0,0,0.154048247972025
"714","rno-miR-331-5p",-0.349977525139826,1.14652956524722,0.178404906518372,0.827966931031195,1,1,2,2,0,4,0,0.14710425202863,0.320813760612674,0.296034733798091,0,0.518943485545383,0
"715","rno-miR-29a-5p",-0.366521168453031,3.67346866586248,2.13470370790197,0.303768050474556,1,66,87,86,73,53,79,9.7088806338896,13.9553985866513,12.7294935533179,9.11526074336456,6.87600118347632,12.16981158979
"716","rno-miR-326-5p",-0.368263767630123,1.08720229914688,0.222513217929423,0.825025637265121,1,0,2,1,1,0,1,0,0.320813760612674,0.148017366899046,0.124866585525542,0,0.154048247972025
"717","novel_467",-0.3712727819261,1.28118835430277,0.159167553520197,0.79025412318677,1,1,2,7,0,0,7,0.14710425202863,0.320813760612674,1.03612156829332,0,0,1.07833773580418
"718","rno-miR-363-3p",-0.372870125686084,1.972267508532,0.72464328563942,0.641405417216646,1,17,17,9,19,13,6,2.50077228448672,2.72691696520773,1.33215630209141,2.3724651249853,1.68656632802249,0.924289487832151
"719","rno-miR-3585-5p",-0.378301841872146,1.08153157141703,0.240563120434555,0.820143187284431,1,1,0,2,1,1,0,0.14710425202863,0,0.296034733798091,0.124866585525542,0.129735871386346,0
"720","rno-miR-500-3p",-0.380082384028445,2.65291719206003,1.72234314716762,0.493441879786137,1,35,34,27,34,27,22,5.14864882100206,5.45383393041547,3.99646890627423,4.24546390786843,3.50286852743133,3.38906145538455
"721","rno-miR-26b-3p",-0.404651987729464,1.61290703889029,0.766879263632913,0.6940018492686,1,7,10,7,7,8,5,1.02972976420041,1.60406880306337,1.03612156829332,0.874066098678794,1.03788697109077,0.770241239860125
"722","rno-miR-204-3p",-0.405639234857245,2.45791659568732,1.34229451286188,0.506973881108353,1,34,15,31,28,22,17,5.00154456897343,2.40610320459506,4.58853837387041,3.49626439471518,2.8541891704996,2.61882021552443
"723","rno-miR-351-3p",-0.40918706066836,1.05018913856425,0.321010336506073,0.796937278812686,1,1,0,1,0,1,0,0.14710425202863,0,0.148017366899046,0,0.129735871386346,0
"724","rno-miR-449a-5p",-0.41820767827016,2.74271823949288,1.78751766153066,0.43210396889076,1,31,28,48,26,39,24,4.56023181288754,4.49139264857744,7.10483361115419,3.24653122366409,5.05969898406748,3.6971579513286
"725","rno-miR-3580-5p",-0.421202063673963,1.04951741149101,0.297263302417589,0.790577138761722,1,2,0,0,1,0,0,0.294208504057261,0,0,0.124866585525542,0,0
"726","rno-miR-205",-0.430564343860819,2.57889660765387,1.89024114105072,0.454698747606441,1,27,36,27,21,28,25,3.97181480477302,5.77464769102814,3.99646890627423,2.62219829603638,3.63260439881768,3.85120619930063
"727","rno-miR-206-3p",-0.449980166582421,3.89017971397757,1.11755358482625,0.321054211095807,1,113,122,56,75,44,113,16.6227804792352,19.5696393973731,8.28897254634655,9.36499391441565,5.70837834099921,17.4074520208388
"728","rno-miR-3580-3p",-0.451532612718738,1.05116797421417,0.389547505529577,0.776783771416575,1,0,1,1,1,0,0,0,0.160406880306337,0.148017366899046,0.124866585525542,0,0
"729","rno-miR-101a-5p",-0.456449639726863,1.64207060874831,0.878117878432613,0.650228928028176,1,12,9,5,9,8,4,1.76525102434356,1.44366192275703,0.740086834495228,1.12379926972988,1.03788697109077,0.6161929918881
"730","rno-miR-335",-0.471639311046119,1.81670171394894,1.11980654682424,0.595200842193757,1,12,16,7,12,8,8,1.76525102434356,2.56651008490139,1.03612156829332,1.4983990263065,1.03788697109077,1.2323859837762
"731","rno-miR-218a-1-3p",-0.471817355321095,1.34522609280711,0.418141283404194,0.718369787567032,1,4,2,7,3,0,6,0.588417008114521,0.320813760612674,1.03612156829332,0.374599756576626,0,0.924289487832151
"732","rno-miR-19a-5p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1,1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"733","rno-miR-295-3p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1,1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"734","rno-miR-3569",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1,1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"735","rno-miR-6215",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1,1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"736","rno-miR-881-5p",-0.477565594314832,1.01757230313686,0.910120749081889,0.651499788343554,1,1,0,0,0,0,0,0.14710425202863,0,0,0,0,0
"737","novel_290",-0.480087065153447,1.01768077297079,0.91498319211162,0.650491623444184,1,0,0,1,0,0,0,0,0,0.148017366899046,0,0,0
"738","rno-miR-291a-3p",-0.480087065153447,1.01768077297079,0.91498319211162,0.650491623444184,1,0,0,1,0,0,0,0,0,0.148017366899046,0,0,0
"739","rno-miR-653-5p",-0.485282152898913,1.83281295469544,0.650021468302603,0.580627108585577,1,24,6,7,18,4,7,3.53050204868713,0.962441281838023,1.03612156829332,2.24759853945976,0.518943485545383,1.07833773580418
"740","rno-miR-293-5p",-0.505753939973656,1.19516137819101,0.423617259843494,0.742011855357267,1,1,4,2,4,0,1,0.14710425202863,0.641627521225349,0.296034733798091,0.499466342102168,0,0.154048247972025
"741","rno-miR-155-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"742","rno-miR-202-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"743","rno-miR-301b-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"744","rno-miR-34a-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"745","rno-miR-3573-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"746","rno-miR-449a-3p",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"747","rno-miR-6317",-0.513870856825323,1.01915144665667,0.980196288115798,0.637169163206779,1,0,1,0,0,0,0,0,0.160406880306337,0,0,0,0
"748","rno-miR-362-5p",-0.519852901342778,2.51982103456559,2.65116104230719,0.381810978680501,1,22,33,32,22,22,23,3.23629354462987,5.29342705010913,4.73655574076946,2.74706488156192,2.8541891704996,3.54310970335658
"749","novel_484",-0.525360257683445,2.53124601825717,1.16394207609071,0.374159837517121,1,24,24,41,5,26,34,3.53050204868713,3.84976512735209,6.06871204286087,0.62433292762771,3.37313265604499,5.23764043104885
"750","rno-miR-92a-1-5p",-0.526990521150895,1.26352349859358,0.597346091854855,0.711936804488897,1,6,1,3,3,3,1,0.882625512171782,0.160406880306337,0.444052100697137,0.374599756576626,0.389207614159037,0.154048247972025
"751","rno-miR-31a-3p",-0.531188352893447,2.08705511133792,2.11136248146536,0.478889621851119,1,16,17,20,16,10,14,2.35366803245809,2.72691696520773,2.96034733798091,1.99786536840867,1.29735871386346,2.15667547160835
"752","rno-miR-33-3p",-0.537581995824539,2.44061477873503,2.95717515071652,0.38508875041982,1,30,23,28,27,18,17,4.41312756085891,3.68935824704576,4.14448627317328,3.37139780918963,2.33524568495422,2.61882021552443
"753","rno-miR-466b-2-3p",-0.556310091496418,1.31185490063946,0.773456387273414,0.681784903097123,1,7,2,3,2,3,3,1.02972976420041,0.320813760612674,0.444052100697137,0.249733171051084,0.389207614159037,0.462144743916075
"754","rno-miR-19a-3p",-0.56301996449339,1.21639041856275,0.465878260277048,0.708028371917533,1,4,4,0,2,0,3,0.588417008114521,0.641627521225349,0,0.249733171051084,0,0.462144743916075
"755","rno-miR-32-3p",-0.56444228061952,1.48961441175641,0.623821492988693,0.62185017389421,1,9,1,10,1,10,3,1.32393826825767,0.160406880306337,1.48017366899046,0.124866585525542,1.29735871386346,0.462144743916075
"756","rno-miR-363-5p",-0.569926356230963,1.1028115090768,0.616427434730001,0.731775101638502,1,2,1,1,0,1,1,0.294208504057261,0.160406880306337,0.148017366899046,0,0.129735871386346,0.154048247972025
"757","rno-miR-488-5p",-0.62141557567413,2.39234354233597,3.733560006049,0.328730990279962,1,24,30,24,20,18,18,3.53050204868713,4.81220640919012,3.55241680557709,2.49733171051084,2.33524568495422,2.77286846349645
"758","rno-miR-16-3p",-0.629865399500025,1.21144415195605,0.860299968664381,0.677355769851095,1,3,4,1,2,2,1,0.441312756085891,0.641627521225349,0.148017366899046,0.249733171051084,0.259471742772691,0.154048247972025
"759","novel_486",-0.650362809825453,1.31309164241134,0.62508973976472,0.632162624291831,1,4,7,1,1,0,6,0.588417008114521,1.12284816214436,0.148017366899046,0.124866585525542,0,0.924289487832151
"760","rno-miR-466b-5p",-0.650982798904884,1.07148025201961,0.809688147784579,0.692824268022482,1,1,1,1,0,0,1,0.14710425202863,0.160406880306337,0.148017366899046,0,0,0.154048247972025
"761","rno-miR-743a-3p",-0.666254564261483,1.35189826948828,1.38746403136653,0.610095224896388,1,4,4,6,4,3,2,0.588417008114521,0.641627521225349,0.888104201394273,0.499466342102168,0.389207614159037,0.30809649594405
"762","rno-miR-551b-5p",-0.669195035079124,1.42222989335923,0.988182235444817,0.58351149056746,1,1,6,10,2,6,3,0.14710425202863,0.962441281838023,1.48017366899046,0.249733171051084,0.778415228318074,0.462144743916075
"763","rno-miR-190a-3p",-0.683391221888364,1.53060677437492,1.08392191312024,0.537736818996127,1,7,10,5,2,12,1,1.02972976420041,1.60406880306337,0.740086834495228,0.249733171051084,1.55683045663615,0.154048247972025
"764","rno-miR-144-5p",-0.702811138355761,2.23310956853878,2.18482482892462,0.311730022672531,1,28,31,7,15,17,13,4.11891905680165,4.97261328949645,1.03612156829332,1.87299878288313,2.20550981356788,2.00262722363633
"765","rno-miR-496-5p",-0.754187073154838,1.06955731610404,0.951550055554928,0.645491186280776,1,1,2,0,1,0,0,0.14710425202863,0.320813760612674,0,0.124866585525542,0,0
"766","rno-miR-463-5p",-0.776510641578147,1.14942856877631,0.898407448566906,0.631094920501874,1,0,3,3,1,2,0,0,0.481220640919012,0.444052100697137,0.124866585525542,0.259471742772691,0
"767","rno-miR-10a-3p",-0.832047405561363,1.12295990087602,0.966929769003454,0.614301966345042,1,1,4,0,1,0,1,0.14710425202863,0.641627521225349,0,0.124866585525542,0,0.154048247972025
"768","novel_365",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"769","rno-miR-181d-3p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"770","rno-miR-1956-5p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"771","rno-miR-320-5p",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"772","rno-miR-344g",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"773","rno-miR-3562",-0.835749741437453,1.03493888558767,1.59979428977769,0.522971171986317,1,2,0,0,0,0,0,0.294208504057261,0,0,0,0,0
"774","rno-miR-211-3p",-0.837717234427247,1.03504605787467,1.88365112460957,0.522326927697705,1,1,0,1,0,0,0,0.14710425202863,0,0.148017366899046,0,0,0
"775","rno-miR-465-5p",-0.839682047878979,1.03515322220436,1.6072952936991,0.52168408646647,1,0,0,2,0,0,0,0,0,0.296034733798091,0,0,0
"776","rno-miR-301a-3p",-0.863223788087326,1.89527208219728,3.32493063765346,0.312654808206368,1,7,21,16,8,9,9,1.02972976420041,3.36854448643308,2.36827787038473,0.998932684204336,1.16762284247711,1.38643423174823
"777","rno-miR-130b-3p",-0.86415112582638,1.03649914518341,1.95317773605528,0.513721751298017,1,1,1,0,0,0,0,0.14710425202863,0.160406880306337,0,0,0,0
"778","rno-miR-871-5p",-0.866080290482228,1.03660620166239,1.95836674791918,0.513097361035975,1,0,1,1,0,0,0,0,0.160406880306337,0.148017366899046,0,0,0
"779","rno-miR-878",-0.892004168419795,1.03805771934926,1.70704302052934,0.504753437578842,1,0,2,0,0,0,0,0,0.320813760612674,0,0,0,0
"780","rno-miR-376c-5p",-0.90103169290236,1.21020970014835,1.31470168319695,0.555398333013734,1,6,1,2,0,3,1,0.882625512171782,0.160406880306337,0.296034733798091,0,0.389207614159037,0.154048247972025
"781","rno-miR-21-3p",-0.913661214560772,1.16190799684952,1.53763755267168,0.568999777622555,1,3,1,3,2,1,0,0.441312756085891,0.160406880306337,0.444052100697137,0.249733171051084,0.129735871386346,0
"782","rno-let-7g-3p",-0.936789557066764,1.78886576225402,3.68932122979323,0.309190268381699,1,21,8,10,8,5,8,3.08918929260124,1.2832550424507,1.48017366899046,0.998932684204336,0.648679356931728,1.2323859837762
"783","rno-miR-598-5p",-0.973631138352525,1.08696764496963,1.75623108503736,0.557083310645306,1,1,2,1,0,1,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0.129735871386346,0
"784","rno-miR-383-3p",-0.97728033576957,1.13650199336776,1.78002782531965,0.55137396790422,1,1,2,3,1,0,1,0.14710425202863,0.320813760612674,0.444052100697137,0.124866585525542,0,0.154048247972025
"785","rno-miR-6324",-0.991284019515521,1.67696197057815,2.61298051357273,0.322019287921534,1,7,14,11,11,7,0,1.02972976420041,2.24569632428872,1.6281910358895,1.37353244078096,0.908151099704419,0
"786","novel_466",-0.993795350769867,1.46688463806386,3.36341157116899,0.402790848246004,1,7,6,8,2,3,5,1.02972976420041,0.962441281838023,1.18413893519236,0.249733171051084,0.389207614159037,0.770241239860125
"787","rno-miR-3064-3p",-1.02839617371728,1.18547125170412,1.88777286444915,0.513499065637778,1,1,4,3,0,2,1,0.14710425202863,0.641627521225349,0.444052100697137,0,0.259471742772691,0.154048247972025
"788","rno-miR-196a-5p",-1.030207855171,1.13204783670073,1.30156231893901,0.531639912096834,1,0,1,5,2,0,0,0,0.160406880306337,0.740086834495228,0.249733171051084,0,0
"789","rno-miR-17-2-3p",-1.04372674337658,1.13499712370287,1.65230121060626,0.525589595595989,1,3,3,0,1,1,0,0.441312756085891,0.481220640919012,0,0.124866585525542,0.129735871386346,0
"790","novel_275",-1.06076774956744,1.3308800370006,1.79231625844593,0.434061882763729,1,11,1,3,1,1,4,1.61814677231493,0.160406880306337,0.444052100697137,0.124866585525542,0.129735871386346,0.6161929918881
"791","novel_518",-1.11906051563776,1.15096342505084,2.26061960070122,0.491875660135215,1,4,1,2,1,0,1,0.588417008114521,0.160406880306337,0.296034733798091,0.124866585525542,0,0.154048247972025
"792","rno-miR-292-3p",-1.12568273129955,1.05231070683756,2.62569962814238,0.433069308143966,1,1,0,2,0,0,0,0.14710425202863,0,0.296034733798091,0,0,0
"793","novel_291",-1.14736932663716,1.05374651809176,3.22108874730133,0.426710211967612,1,1,1,1,0,0,0,0.14710425202863,0.160406880306337,0.148017366899046,0,0,0
"794","rno-miR-451-3p",-1.14736932663716,1.05374651809176,3.22108874730133,0.426710211967612,1,1,1,1,0,0,0,0.14710425202863,0.160406880306337,0.148017366899046,0,0,0
"795","rno-miR-3572",-1.16352755527155,1.14895542395113,2.22922286601623,0.476006175986925,1,3,1,3,0,2,0,0.441312756085891,0.160406880306337,0.444052100697137,0,0.259471742772691,0
"796","rno-miR-500-5p",-1.16873475091833,1.05518090189893,2.7326994718383,0.420490687424433,1,1,2,0,0,0,0,0.14710425202863,0.320813760612674,0,0,0,0
"797","rno-miR-652-5p",-1.17328253712157,1.60807563937584,5.43212779810657,0.271079194170695,1,14,6,10,4,4,5,2.05945952840082,0.962441281838023,1.48017366899046,0.499466342102168,0.518943485545383,0.770241239860125
"798","rno-miR-26a-3p",-1.17565306641649,1.10372770810761,2.08267853762805,0.479558528626696,1,0,2,3,0,1,0,0,0.320813760612674,0.444052100697137,0,0.129735871386346,0
"799","rno-miR-194-3p",-1.25935180630523,1.25791390190755,3.76255622477228,0.393465117015214,1,3,3,6,1,2,1,0.441312756085891,0.481220640919012,0.888104201394273,0.124866585525542,0.259471742772691,0.154048247972025
"800","rno-miR-98-3p",-1.29167542440669,1.25951689213654,3.22506130179978,0.381428610626964,1,2,5,5,3,0,1,0.294208504057261,0.802034401531686,0.740086834495228,0.374599756576626,0,0.154048247972025
"801","rno-miR-760-5p",-1.29886966375505,1.31638903999105,4.11651451105414,0.351201618993684,1,8,3,4,1,2,2,1.17683401622904,0.481220640919012,0.592069467596182,0.124866585525542,0.259471742772691,0.30809649594405
"802","rno-miR-544-5p",-1.36460674177328,1.12146319556004,3.28783306051802,0.411186866231596,1,1,3,2,0,1,0,0.14710425202863,0.481220640919012,0.296034733798091,0,0.129735871386346,0
"803","rno-miR-292-5p",-1.40216131211141,1.07220768386738,4.15640357343746,0.355359796339181,1,1,2,1,0,0,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0,0
"804","rno-miR-501-5p",-1.40216131211141,1.07220768386738,4.15640357343746,0.355359796339181,1,1,2,1,0,0,0,0.14710425202863,0.320813760612674,0.148017366899046,0,0,0
"805","rno-miR-146a-3p",-1.43659928908532,1.18070310920347,3.24061808454037,0.37060975319953,1,3,1,5,0,2,0,0.441312756085891,0.160406880306337,0.740086834495228,0,0.259471742772691,0
"806","rno-miR-103-2-5p",-1.58841483250513,1.0877380887214,3.7417555547475,0.306987861766893,1,0,1,4,0,0,0,0,0.160406880306337,0.592069467596182,0,0,0
"807","rno-miR-6321",-5.89770112931298,2.50149421862388,1.44922234578539,0.337863288522516,1,0,137,0,0,0,0,0,21.9757426019682,0,0,0,0
